ad_id,json_key,image_path,competitor,all_categories,all_categories_full,all_sentiments,all_sentiments_full,objects_symbols
173846,10/173846.png,./10/173846.png,chips,chips,"Chips, snacks, nuts, fruit, gum, cereal, yogurt, soups",creative|educated,"Creative(inventive,productive)|Educated(informed,enlightened,smart,savvy,intelligent)",family/history|Class/Nobility|Family/Class|classic
175733,10/175733.png,./10/175733.png,charities,charities|human_right,Charities|Human rights,alert|alarmed|creative|loving|conscious,"Alert(attentive,curious)|Alarmed(concerned,worried,anxious,overwhelmed)|Creative(inventive,productive)|Loving(loved,romantic)|Conscious(aware,thoughtful,prepared)",lost/unseen|blending|Ghost/Death|Hopelessness/Depression|Lost/Unnoticed
175762,10/175762.png,./10/175762.png,alcohol,alcohol|soda,"Alcohol|Soda, juice, milk, energy drinks, water",persuaded|creative|active,"Persuaded(impressed,enchanted,immersed)|Creative(inventive,productive)|Active(energetic,adventurous,vibrant,enthusiastic,playful)",Impact/Injury|Individualism/Energy|rebellion/youth|rebellion/youth|physical abuse
177482,10/177482.png,./10/177482.png,healthcare,healthcare|media,"Healthcare and medications (hospitals, health insurance, allergy, cold remedy, home tests, vitamins)|Media and arts (TV shows, movies, musicals, books, audio books, etc.)",alert|conscious|active,"Alert(attentive,curious)|Conscious(aware,thoughtful,prepared)|Active(energetic,adventurous,vibrant,enthusiastic,playful)",fashion|Criminals|Violence|trouble|trouble/humor
170917,10/170917.png,./10/170917.png,coffee,coffee,"Coffee, tea",creative|alert|emotional,"Creative(inventive,productive)|Alert(attentive,curious)|Emotional(vulnerable,moved,nostalgic,reminiscent)",coffee break|relaxatuib|break time|time 
170965,10/170965.png,./10/170965.png,topic_Safe sex,topic_Safe sex|safety|healthcare,"topic_Safe sex|Safety, safe driving, fire safety|Healthcare and medications (hospitals, health insurance, allergy, cold remedy, home tests, vitamins)",active|alarmed|feminine|cheerful|loving|conscious|inspired|educated|emotional,"Active(energetic,adventurous,vibrant,enthusiastic,playful)|Alarmed(concerned,worried,anxious,overwhelmed)|Feminine(womanly,girlish)|Cheerful(delighted,happy,joyful,carefree,optimistic)|Loving(loved,romantic)|Conscious(aware,thoughtful,prepared)|Inspired(motivated,ambitious,empowered,hopeful,determined)|Educated(informed,enlightened,smart,savvy,intelligent)|Emotional(vulnerable,moved,nostalgic,reminiscent)",safe sex|love|disease |Art 
173095,10/173095.png,./10/173095.png,chocolate,chocolate,"Chocolate, cookies, candy, ice cream",eager|creative|confident|calm|empathetic,"Eager(hungry,thirsty,passionate)|Creative(inventive,productive)|Confident(assured,strong,healthy)|Calm(soothed,peaceful,comforted,fullfilled,cozy)|Empathetic(sympathetic,supportive,understanding,receptive)",Intense flavor|Aromatic/Intense flavor|flavorful/intense|Fruity/Sweet|magic
171015,10/171015.png,./10/171015.png,chips,chips|chocolate,"Chips, snacks, nuts, fruit, gum, cereal, yogurt, soups|Chocolate, cookies, candy, ice cream",alert|eager|amazed|amused|thrifty,"Alert(attentive,curious)|Eager(hungry,thirsty,passionate)|Amazed(surprised,astonished,awed,fascinated,intrigued)|Amused(humored,laughing)|Thrifty(frugal)","health|Sugar Free|not a real sweet, ants has good sense of sweetness|health|Nature"
173273,10/173273.png,./10/173273.png,chocolate,chocolate,"Chocolate, cookies, candy, ice cream",eager|creative|active,"Eager(hungry,thirsty,passionate)|Creative(inventive,productive)|Active(energetic,adventurous,vibrant,enthusiastic,playful)",Happy/Fun|fun|Happiness
170895,10/170895.png,./10/170895.png,political,political,Political candidates (support or opposition),confident|proud|active,"Confident(assured,strong,healthy)|Proud(patriotic)|Active(energetic,adventurous,vibrant,enthusiastic,playful)",progress|Humility|Lies
171551,10/171551.png,./10/171551.png,topic_Electric company,topic_Electric company|environment|other_service,"topic_Electric company|Environment, nature, pollution, wildlife|Other services (dating, tax, legal, loan, religious, printing, catering, etc.)",educated|conscious|calm|eager,"Educated(informed,enlightened,smart,savvy,intelligent)|Conscious(aware,thoughtful,prepared)|Calm(soothed,peaceful,comforted,fullfilled,cozy)|Eager(hungry,thirsty,passionate)","nature, environment|environment|trees purify air|environment, life|trees, environment"
172619,10/172619.png,./10/172619.png,alcohol,alcohol,Alcohol,cheerful|fashionable|eager,"Cheerful(delighted,happy,joyful,carefree,optimistic)|Fashionable(trendy,elegant,beautiful,attractive,sexy)|Eager(hungry,thirsty,passionate)",Industry|mystery/limited sight/unknown|History
172018,10/172018.png,./10/172018.png,environment,environment,"Environment, nature, pollution, wildlife",creative|alert|conscious,"Creative(inventive,productive)|Alert(attentive,curious)|Conscious(aware,thoughtful,prepared)",Ocean Life/Ocean|safety/protection|Wilflife/Nature|Environment/Action
174231,10/174231.png,./10/174231.png,smoking_alcohol_abuse,smoking_alcohol_abuse,"Smoking, alcohol abuse",creative|conscious,"Creative(inventive,productive)|Conscious(aware,thoughtful,prepared)",Race|smoking|Smoking/Injury|smoking/addiction|smoking
172765,10/172765.png,./10/172765.png,beauty,beauty,"Beauty products and cosmetics (deodorants, toothpaste, makeup, hair products, laser hair removal, etc.)",eager|fashionable|feminine,"Eager(hungry,thirsty,passionate)|Fashionable(trendy,elegant,beautiful,attractive,sexy)|Feminine(womanly,girlish)",Fierce/Feline|Gift|feline|sexy/desirable
174952,10/174952.png,./10/174952.png,chocolate,chocolate,"Chocolate, cookies, candy, ice cream",eager|creative|cheerful|active,"Eager(hungry,thirsty,passionate)|Creative(inventive,productive)|Cheerful(delighted,happy,joyful,carefree,optimistic)|Active(energetic,adventurous,vibrant,enthusiastic,playful)",Eaten Toblerone|candy bar|no symbol detected|Sneakiness/Nature|guilt/shame
174276,10/174276.png,./10/174276.png,financial,financial,"Financial services (banks, credit cards, investment firms, etc.)",persuaded|creative|conscious,"Persuaded(impressed,enchanted,immersed)|Creative(inventive,productive)|Conscious(aware,thoughtful,prepared)",Flight/America|Benefits|travel|VIP|Prestige/Exclusivity
172340,10/172340.png,./10/172340.png,clothing,clothing,"Clothing and accessories (jeans, shoes, eye glasses, handbags, watches, jewelry)",manly|creative|fashionable|calm,"Manly|Creative(inventive,productive)|Fashionable(trendy,elegant,beautiful,attractive,sexy)|Calm(soothed,peaceful,comforted,fullfilled,cozy)",Nature/Relaxing|Thoughtfulness/Attractiveness|Fashion/Loneliness|stylish/bold/durable/outdoorsy
173526,10/173526.png,./10/173526.png,smoking_alcohol_abuse,smoking_alcohol_abuse,"Smoking, alcohol abuse",creative|educated|alert,"Creative(inventive,productive)|Educated(informed,enlightened,smart,savvy,intelligent)|Alert(attentive,curious)",No smoking/Quit|Smoking|Outdoor smoking/No smoking|outside
176810,10/176810.png,./10/176810.png,alcohol,alcohol,Alcohol,creative|alert|amazed|eager,"Creative(inventive,productive)|Alert(attentive,curious)|Amazed(surprised,astonished,awed,fascinated,intrigued)|Eager(hungry,thirsty,passionate)",energy|Creativity|alcohol|wonder|Imagination
172745,10/172745.png,./10/172745.png,charities,charities|environment|animal_right,"Charities|Environment, nature, pollution, wildlife|Animal rights, animal abuse",educated|creative|alert,"Educated(informed,enlightened,smart,savvy,intelligent)|Creative(inventive,productive)|Alert(attentive,curious)",Animal Abuse/Graffiti|graffiti / damage|abuse/damage|Abuse/Vandalization|damage/harm
171675,10/171675.png,./10/171675.png,beauty,beauty,"Beauty products and cosmetics (deodorants, toothpaste, makeup, hair products, laser hair removal, etc.)",creative|fashionable|feminine,"Creative(inventive,productive)|Fashionable(trendy,elegant,beautiful,attractive,sexy)|Feminine(womanly,girlish)",Beauty|beauty |flawless beauty|BEAUTY
171936,10/171936.png,./10/171936.png,beauty,beauty,"Beauty products and cosmetics (deodorants, toothpaste, makeup, hair products, laser hair removal, etc.)",creative|fashionable|feminine,"Creative(inventive,productive)|Fashionable(trendy,elegant,beautiful,attractive,sexy)|Feminine(womanly,girlish)",protected skin|Beauty|beautiful skin
171784,10/171784.png,./10/171784.png,safety,safety,"Safety, safe driving, fire safety",creative|proud|emotional,"Creative(inventive,productive)|Proud(patriotic)|Emotional(vulnerable,moved,nostalgic,reminiscent)",fun|Danger/Death|Death
176657,10/176657.png,./10/176657.png,home_improvement,home_improvement|clothing,"Home improvements and repairs (furniture, decoration, lawn care, plumbing, etc.)|Clothing and accessories (jeans, shoes, eye glasses, handbags, watches, jewelry)",inspired|fashionable|conscious|feminine,"Inspired(motivated,ambitious,empowered,hopeful,determined)|Fashionable(trendy,elegant,beautiful,attractive,sexy)|Conscious(aware,thoughtful,prepared)|Feminine(womanly,girlish)",sexy|fashion/fashionable paint|Dress|paint|Fashionable
172389,10/172389.png,./10/172389.png,chips,chips|seasoning,"Chips, snacks, nuts, fruit, gum, cereal, yogurt, soups|Seasoning, condiments, ketchup",creative|amazed|eager,"Creative(inventive,productive)|Amazed(surprised,astonished,awed,fascinated,intrigued)|Eager(hungry,thirsty,passionate)",Homemade|Homemade/Like Mom Made|homemade
170474,10/170474.png,./10/170474.png,safety,safety|healthcare|shopping,"Safety, safe driving, fire safety|Healthcare and medications (hospitals, health insurance, allergy, cold remedy, home tests, vitamins)|Shopping (department stores, drug stores, groceries, etc.)",youthful|creative|cheerful|amused,"Youthful(childlike)|Creative(inventive,productive)|Cheerful(delighted,happy,joyful,carefree,optimistic)|Amused(humored,laughing)",contraception|ADOLF HITLER|condom|Hitler Mustache|hitler
175084,10/175084.png,./10/175084.png,cars,cars,"Cars, automobiles (car sales, auto parts, car insurance, car repair, gas, motor oil, etc.)",persuaded|creative|angry|amused,"Persuaded(impressed,enchanted,immersed)|Creative(inventive,productive)|Angry(annoyed,irritated)|Amused(humored,laughing)",Protection/Airbags|Vulnerability/lack of |Unprotected/vulnerable|vulnerability/weakness|Protection/Nature
175158,10/175158.png,./10/175158.png,soda,soda,"Soda, juice, milk, energy drinks, water",creative|eager,"Creative(inventive,productive)|Eager(hungry,thirsty,passionate)",Winner|Strength/Competition|champion/defeat|strength/power|Champion/Winner/Defeat
170357,10/170357.png,./10/170357.png,safety,safety|smoking_alcohol_abuse,"Safety, safe driving, fire safety|Smoking, alcohol abuse",creative|alert|conscious,"Creative(inventive,productive)|Alert(attentive,curious)|Conscious(aware,thoughtful,prepared)","caution|survival, pain|PAIN|injury|injury"
172288,10/172288.png,./10/172288.png,chocolate,chocolate,"Chocolate, cookies, candy, ice cream",creative|eager,"Creative(inventive,productive)|Eager(hungry,thirsty,passionate)",Indulgent/Sweet|Love
174345,10/174345.png,./10/174345.png,financial,financial,"Financial services (banks, credit cards, investment firms, etc.)",eager|alert|active,"Eager(hungry,thirsty,passionate)|Alert(attentive,curious)|Active(energetic,adventurous,vibrant,enthusiastic,playful)",Approval|Social media|approval/social acceptance|Like/Facebook/social media|Social media/Acceptance
176389,10/176389.png,./10/176389.png,restaurant,restaurant,"Restaurants, cafe, fast food",creative|eager,"Creative(inventive,productive)|Eager(hungry,thirsty,passionate)",Danger/Determination|Vested interest|above|Survival|humourous
172554,10/172554.png,./10/172554.png,cars,cars|safety|smoking_alcohol_abuse,"Cars, automobiles (car sales, auto parts, car insurance, car repair, gas, motor oil, etc.)|Safety, safe driving, fire safety|Smoking, alcohol abuse",alarmed|educated|creative,"Alarmed(concerned,worried,anxious,overwhelmed)|Educated(informed,enlightened,smart,savvy,intelligent)|Creative(inventive,productive)",boat as motor vehicle|Dangerous/Harmful|congruency/danger/trouble|Impaired boating|Recklass boating/Drunk boating
175869,10/175869.png,./10/175869.png,clothing,clothing,"Clothing and accessories (jeans, shoes, eye glasses, handbags, watches, jewelry)",fashionable|feminine,"Fashionable(trendy,elegant,beautiful,attractive,sexy)|Feminine(womanly,girlish)",style|Artsy|youth/fashion/style|Individuality|diversity
174044,10/174044.png,./10/174044.png,restaurant,restaurant,"Restaurants, cafe, fast food",creative|amused|conscious,"Creative(inventive,productive)|Amused(humored,laughing)|Conscious(aware,thoughtful,prepared)",excuses|excuses|Boring|Excuses/Lateness|spectacular
170688,10/170688.png,./10/170688.png,domestic_violence,domestic_violence|human_right,Domestic violence|Human rights,alarmed|angry|sad|disturbed,"Alarmed(concerned,worried,anxious,overwhelmed)|Angry(annoyed,irritated)|Sad(depressed,upset,betrayed,distant)|Disturbed(disgusted,shocked)",INAPPROPRIATE/CHILD PORNOGRAPHY|she innocent|pedofile|Danger/ Fear |Child Abuse 
177026,10/177026.png,./10/177026.png,smoking_alcohol_abuse,smoking_alcohol_abuse|topic_drug abuse,"Smoking, alcohol abuse|topic_drug abuse",alert|active|alarmed|afraid|disturbed,"Alert(attentive,curious)|Active(energetic,adventurous,vibrant,enthusiastic,playful)|Alarmed(concerned,worried,anxious,overwhelmed)|Afraid(horrified,scared,fearful)|Disturbed(disgusted,shocked)",stupidity |drug abuse/addiction|sickness|tooth loss|Drugs/Harmful
171367,10/171367.png,./10/171367.png,chocolate,chocolate|restaurant,"Chocolate, cookies, candy, ice cream|Restaurants, cafe, fast food",eager|amused|active,"Eager(hungry,thirsty,passionate)|Amused(humored,laughing)|Active(energetic,adventurous,vibrant,enthusiastic,playful)",taste|family|Excitement|Ice Cream
174734,10/174734.png,./10/174734.png,self_esteem,self_esteem|environment,"Self esteem, bullying, cyber bullying|Environment, nature, pollution, wildlife",persuaded|creative|calm,"Persuaded(impressed,enchanted,immersed)|Creative(inventive,productive)|Calm(soothed,peaceful,comforted,fullfilled,cozy)",Environment/Dying|Environment/Pollution|sound|nature/peacefulness |Sound/Environment
172342,10/172342.png,./10/172342.png,soda,soda,"Soda, juice, milk, energy drinks, water",creative|cheerful|proud|eager,"Creative(inventive,productive)|Cheerful(delighted,happy,joyful,carefree,optimistic)|Proud(patriotic)|Eager(hungry,thirsty,passionate)",love/heart/Valentines Day|zero calories/healthy/sexy|heart/love|Youth/Beauty
170224,10/170224.png,./10/170224.png,restaurant,restaurant,"Restaurants, cafe, fast food",creative|cheerful|eager,"Creative(inventive,productive)|Cheerful(delighted,happy,joyful,carefree,optimistic)|Eager(hungry,thirsty,passionate)",food|LUNCH|Healthy|smaller portion
173032,10/173032.png,./10/173032.png,sports,sports|clothing,"Sports equipment and activities|Clothing and accessories (jeans, shoes, eye glasses, handbags, watches, jewelry)",creative|youthful|fashionable,"Creative(inventive,productive)|Youthful(childlike)|Fashionable(trendy,elegant,beautiful,attractive,sexy)",Nature|Summer|Fun/Ouside
171585,10/171585.png,./10/171585.png,clothing,clothing,"Clothing and accessories (jeans, shoes, eye glasses, handbags, watches, jewelry)",alert|eager|manly|active|creative,"Alert(attentive,curious)|Eager(hungry,thirsty,passionate)|Manly|Active(energetic,adventurous,vibrant,enthusiastic,playful)|Creative(inventive,productive)",macho duarability|tough/ manly |cowboy|western|Innovation 
