ad_id,json_key,image_path,competitor,all_categories,all_categories_full,all_sentiments,all_sentiments_full,objects_symbols,image_width,image_height,image_format,ocr_text,ocr_word_count,ocr_confidence_avg,text_area_px,image_area_px,text_image_ratio,layout_type,dominant_color_1,dominant_color_2,dominant_color_3,dominant_color_4,dominant_color_5,color_palette_json,extraction_status
172932,10/172932.png,./10/172932.png,shopping,shopping|clothing,"Shopping (department stores, drug stores, groceries, etc.)|Clothing and accessories (jeans, shoes, eye glasses, handbags, watches, jewelry)",thrifty|fashionable,"Thrifty(frugal)|Fashionable(trendy,elegant,beautiful,attractive,sexy)",sale,770,1452,PNG,"FREE SHIPPING, NO MINIMUM* NINE WEST ‘WWE DO SHOE HOLIDAY NEW ARRIVALS SHOES HANDBAGS SALE! FRIDAY BLACK EARLY RELEASE 50% OFF ALL BOOTS & BOOTIES SHOP BOOTS > SHOP BOOTIES > upto SO% OFF PUMPS, FLATS & SANDALS SHOP NOW » urto OFF HANDBAGS & ACCESSORIES SHOP NOW > HOLIDAY SHIPPING NO MINIMUM UP TO 50% OFF LIMITED TIME SHOP NOW > GIFTING’S NOW IN SESSION SHOP THE HOLIDAY GUIDE > ® @& My Account | Update Preferences | Store Locator | Questions? Email Customer Service CHECK OUT THE SEASON'S NEWEST STYLES AT YOUR NINE WEST RETAIL STORE Or shop Nine West at ninewest.com! forwardtoafriend | subscribe | unsubscribe | privacy policy",112,89.41,104535,1118040,0.0935,image_heavy,#ECE7E2,#111010,#BA3D5C,#AC8562,#4C94CC,"[""#ECE7E2"", ""#111010"", ""#BA3D5C"", ""#AC8562"", ""#4C94CC""]",success
171702,10/171702.png,./10/171702.png,restaurant,restaurant,"Restaurants, cafe, fast food",fashionable|alert|eager|persuaded|cheerful|amused,"Fashionable(trendy,elegant,beautiful,attractive,sexy)|Alert(attentive,curious)|Eager(hungry,thirsty,passionate)|Persuaded(impressed,enchanted,immersed)|Cheerful(delighted,happy,joyful,carefree,optimistic)|Amused(humored,laughing)",Hunger|Order|Taste,600,776,PNG,"“BACON, MEAT (HEESE.” “(HEESE, MEAT BACON.”",6,76.5,19638,465600,0.0422,image_heavy,#813126,#F0C562,#D07F4D,#2B1311,#C49196,"[""#813126"", ""#F0C562"", ""#D07F4D"", ""#2B1311"", ""#C49196""]",success
175376,10/175376.png,./10/175376.png,topic_instruments,topic_instruments|topic_Drumsticks|topic_musical instruments,topic_instruments|topic_Drumsticks|topic_musical instruments,creative|eager,"Creative(inventive,productive)|Eager(hungry,thirsty,passionate)",Music|Entertainment|music/energy|Friendship|music/rhythm,600,849,PNG,,0,0.0,0,509400,0.0,image_heavy,#976049,#1B0C0B,#E2D4C2,#DF7F40,#C1AFA7,"[""#976049"", ""#1B0C0B"", ""#E2D4C2"", ""#DF7F40"", ""#C1AFA7""]",success
172305,10/172305.png,./10/172305.png,chocolate,chocolate,"Chocolate, cookies, candy, ice cream",creative|confident|inspired|eager,"Creative(inventive,productive)|Confident(assured,strong,healthy)|Inspired(motivated,ambitious,empowered,hopeful,determined)|Eager(hungry,thirsty,passionate)",Treasure|natural ingredients|Gods,480,360,PNG,,0,0.0,0,172800,0.0,image_heavy,#F5F6F4,#251D19,#89614D,#AC9066,#748485,"[""#F5F6F4"", ""#251D19"", ""#89614D"", ""#AC9066"", ""#748485""]",success
174522,10/174522.png,./10/174522.png,smoking_alcohol_abuse,smoking_alcohol_abuse,"Smoking, alcohol abuse",creative|feminine,"Creative(inventive,productive)|Feminine(womanly,girlish)",Smoking|smoking/tobaccoo|Smoking/Hunger|smoking/eating|Danger/Harmful,1345,1740,PNG,"DON'T INHALE YOUR FOOD. Flavor isn’t all that secondhand smoke takes away from you. More than 4,300 nonsmoking Texans die each year due to exposure to secondhand smoke. Learn more at ShareAir.org. shareaii’ We ali have the ight to breathe clean ar.",42,91.29,76027,2340300,0.0325,image_heavy,#BB312A,#302112,#EAB168,#702217,#EB929D,"[""#BB312A"", ""#302112"", ""#EAB168"", ""#702217"", ""#EB929D""]",success
173899,10/173899.png,./10/173899.png,soda,soda,"Soda, juice, milk, energy drinks, water",creative|confident|conscious|eager,"Creative(inventive,productive)|Confident(assured,strong,healthy)|Conscious(aware,thoughtful,prepared)|Eager(hungry,thirsty,passionate)",athletic achievement|Athletic/Sports|Activity/Excitement|energy/exciting,701,1169,PNG,MILO . & i 2 www.nestle/milo.com.pk Nestle Milo-ICC Championship Campaign Newspaper Ad,12,79.0,19327,819469,0.0236,image_heavy,#E4C040,#296A38,#0A0706,#76BC5D,#879DA6,"[""#E4C040"", ""#296A38"", ""#0A0706"", ""#76BC5D"", ""#879DA6""]",success
172002,10/172002.png,./10/172002.png,alcohol,alcohol,Alcohol,creative|inspired|eager,"Creative(inventive,productive)|Inspired(motivated,ambitious,empowered,hopeful,determined)|Eager(hungry,thirsty,passionate)",Enhanced|Sophistication|classic/attractive/classy|Class/Attractiveness,600,391,PNG,,0,0.0,0,234600,0.0,image_heavy,#213623,#CAD4DC,#858B9B,#72777E,#869F99,"[""#213623"", ""#CAD4DC"", ""#858B9B"", ""#72777E"", ""#869F99""]",success
177341,10/177341.png,./10/177341.png,chips,chips|chocolate,"Chips, snacks, nuts, fruit, gum, cereal, yogurt, soups|Chocolate, cookies, candy, ice cream",creative|eager,"Creative(inventive,productive)|Eager(hungry,thirsty,passionate)",Desire|sweet|Desire|Sweeter|Reward / Treasure,600,849,PNG,,0,0.0,0,509400,0.0,image_heavy,#BDD0E6,#2B2C37,#6E90BA,#BDA41B,#64534F,"[""#BDD0E6"", ""#2B2C37"", ""#6E90BA"", ""#BDA41B"", ""#64534F""]",success
171174,10/171174.png,./10/171174.png,beauty,beauty,"Beauty products and cosmetics (deodorants, toothpaste, makeup, hair products, laser hair removal, etc.)",creative|fashionable|feminine,"Creative(inventive,productive)|Fashionable(trendy,elegant,beautiful,attractive,sexy)|Feminine(womanly,girlish)",Healthy skin|young looking/healty|Nature|healthy skin,418,530,PNG,,0,0.0,0,221540,0.0,image_heavy,#C6A083,#583D2B,#E5EAE6,#7A6336,#5F5854,"[""#C6A083"", ""#583D2B"", ""#E5EAE6"", ""#7A6336"", ""#5F5854""]",success
170570,10/170570.png,./10/170570.png,beauty,beauty,"Beauty products and cosmetics (deodorants, toothpaste, makeup, hair products, laser hair removal, etc.)",manly|fashionable|feminine,"Manly|Fashionable(trendy,elegant,beautiful,attractive,sexy)|Feminine(womanly,girlish)","natural beauty|youth, fresh|fresh youthful beauty|personal",600,400,PNG,,0,0.0,0,240000,0.0,image_heavy,#F0E0CF,#413E26,#B28947,#C8A377,#835B2A,"[""#F0E0CF"", ""#413E26"", ""#B28947"", ""#C8A377"", ""#835B2A""]",success
171121,10/171121.png,./10/171121.png,chips,chips|chocolate,"Chips, snacks, nuts, fruit, gum, cereal, yogurt, soups|Chocolate, cookies, candy, ice cream",creative|feminine|calm|eager,"Creative(inventive,productive)|Feminine(womanly,girlish)|Calm(soothed,peaceful,comforted,fullfilled,cozy)|Eager(hungry,thirsty,passionate)",portability|Luxury|High Fashion|stash,615,409,PNG,,0,0.0,0,251535,0.0,image_heavy,#67496B,#CE84AD,#ACA89C,#261A27,#9A7BBA,"[""#67496B"", ""#CE84AD"", ""#ACA89C"", ""#261A27"", ""#9A7BBA""]",success
177934,10/177934.png,./10/177934.png,animal_right,animal_right,"Animal rights, animal abuse",educated|empathetic|alert|conscious,"Educated(informed,enlightened,smart,savvy,intelligent)|Empathetic(sympathetic,supportive,understanding,receptive)|Alert(attentive,curious)|Conscious(aware,thoughtful,prepared)",no fur|Nudity|youth/sexiness/vitality|animal cruelty|nudity,336,443,PNG,TO KEEP WARM Youve Gol Problems,6,85.33,5375,148848,0.0361,image_heavy,#C08F7C,#361E1C,#763932,#F4EFED,#884F3A,"[""#C08F7C"", ""#361E1C"", ""#763932"", ""#F4EFED"", ""#884F3A""]",success
173518,10/173518.png,./10/173518.png,beauty,beauty,"Beauty products and cosmetics (deodorants, toothpaste, makeup, hair products, laser hair removal, etc.)",fashionable|feminine|persuaded|loving|amused|inspired,"Fashionable(trendy,elegant,beautiful,attractive,sexy)|Feminine(womanly,girlish)|Persuaded(impressed,enchanted,immersed)|Loving(loved,romantic)|Amused(humored,laughing)|Inspired(motivated,ambitious,empowered,hopeful,determined)",Smelling/Seduction|beauty|Youth/Beauty,400,583,PNG,,0,0.0,0,233200,0.0,image_heavy,#3D2119,#CAAE9F,#9A7765,#A6A097,#969394,"[""#3D2119"", ""#CAAE9F"", ""#9A7765"", ""#A6A097"", ""#969394""]",success
171205,10/171205.png,./10/171205.png,chips,chips,"Chips, snacks, nuts, fruit, gum, cereal, yogurt, soups",eager|amused|active,"Eager(hungry,thirsty,passionate)|Amused(humored,laughing)|Active(energetic,adventurous,vibrant,enthusiastic,playful)",pacman|SNACKS|Video Games,596,842,PNG,Once you pop YOU STOP!,5,95.8,8964,501832,0.0179,image_heavy,#040404,#D3BCA9,#594839,#6B9A47,#7C7B86,"[""#040404"", ""#D3BCA9"", ""#594839"", ""#6B9A47"", ""#7C7B86""]",success
177277,10/177277.png,./10/177277.png,topic_Heavy machinery,topic_Heavy machinery|cars|other_service,"topic_Heavy machinery|Cars, automobiles (car sales, auto parts, car insurance, car repair, gas, motor oil, etc.)|Other services (dating, tax, legal, loan, religious, printing, catering, etc.)",creative|amused|calm,"Creative(inventive,productive)|Amused(humored,laughing)|Calm(soothed,peaceful,comforted,fullfilled,cozy)",strength|strength|Capability/Strength|strength|elevated,564,754,PNG,,0,0.0,0,425256,0.0,image_heavy,#E4DCD6,#392D2F,#958683,#77605B,#8D775D,"[""#E4DCD6"", ""#392D2F"", ""#958683"", ""#77605B"", ""#8D775D""]",success
173549,10/173549.png,./10/173549.png,chips,chips,"Chips, snacks, nuts, fruit, gum, cereal, yogurt, soups",creative|eager,"Creative(inventive,productive)|Eager(hungry,thirsty,passionate)",Less fattening/Pie Chart|flavorful|pie chart|piechart/lowfat|natural,600,801,PNG,"Mind blowing tropical cheesecake flavour,",5,77.0,6747,480600,0.014,image_heavy,#92D5E2,#E1B012,#E8E9DE,#3C8796,#7A4A27,"[""#92D5E2"", ""#E1B012"", ""#E8E9DE"", ""#3C8796"", ""#7A4A27""]",success
174833,10/174833.png,./10/174833.png,shopping,shopping|clothing,"Shopping (department stores, drug stores, groceries, etc.)|Clothing and accessories (jeans, shoes, eye glasses, handbags, watches, jewelry)",cheerful|fashionable,"Cheerful(delighted,happy,joyful,carefree,optimistic)|Fashionable(trendy,elegant,beautiful,attractive,sexy)",messy|Wealth/Shopping|Target|Beauty/Excess|shopping/money,2705,1750,PNG,—n © ALIUZ BRA LO} 14 SEPTEMBRE Sélection offerte sur le site international NET-A-PORTER.COM,14,82.71,16022,4733750,0.0034,image_heavy,#D4D0BF,#2F2927,#847563,#615048,#866846,"[""#D4D0BF"", ""#2F2927"", ""#847563"", ""#615048"", ""#866846""]",success
171310,10/171310.png,./10/171310.png,smoking_alcohol_abuse,smoking_alcohol_abuse|safety|topic_anti drunk driving,"Smoking, alcohol abuse|Safety, safe driving, fire safety|topic_anti drunk driving",alert|alarmed|educated|empathetic|emotional,"Alert(attentive,curious)|Alarmed(concerned,worried,anxious,overwhelmed)|Educated(informed,enlightened,smart,savvy,intelligent)|Empathetic(sympathetic,supportive,understanding,receptive)|Emotional(vulnerable,moved,nostalgic,reminiscent)",living with disfigurement |Disfigurement|injury|drunk driving,318,433,PNG,DON'T DRINK & DRIVE,4,77.0,888,137694,0.0064,image_heavy,#C2A8A6,#191616,#663337,#71706F,#8E533F,"[""#C2A8A6"", ""#191616"", ""#663337"", ""#71706F"", ""#8E533F""]",success
176080,10/176080.png,./10/176080.png,alcohol,alcohol,Alcohol,creative|cheerful|alert|eager,"Creative(inventive,productive)|Cheerful(delighted,happy,joyful,carefree,optimistic)|Alert(attentive,curious)|Eager(hungry,thirsty,passionate)",Alcohol/Dry/Devil|Danger|naughty|devil|Devilish/Naughty,320,420,PNG,,0,0.0,0,134400,0.0,image_heavy,#C94532,#F5E7E0,#371816,#C8927F,#D4B0A7,"[""#C94532"", ""#F5E7E0"", ""#371816"", ""#C8927F"", ""#D4B0A7""]",success
171260,10/171260.png,./10/171260.png,soda,soda,"Soda, juice, milk, energy drinks, water",creative|fashionable|conscious|feminine,"Creative(inventive,productive)|Fashionable(trendy,elegant,beautiful,attractive,sexy)|Conscious(aware,thoughtful,prepared)|Feminine(womanly,girlish)",excitement change|CELEBRITIES|Double human,589,800,PNG,,0,0.0,0,471200,0.0,image_heavy,#F3F0EB,#3B2726,#BB4C4A,#C18769,#A39A9A,"[""#F3F0EB"", ""#3B2726"", ""#BB4C4A"", ""#C18769"", ""#A39A9A""]",success
176882,10/176882.png,./10/176882.png,coffee,coffee|soda,"Coffee, tea|Soda, juice, milk, energy drinks, water",creative|conscious,"Creative(inventive,productive)|Conscious(aware,thoughtful,prepared)",coffee|Awake|Sleep|tired/wake up drink|sleep,359,500,PNG,NNNNNNNNNNNNNNNNN NNNNNNNNNNNNNNNNWN NNNNNNNNNNNNNNNNN NNNNNNNNNNNNNNNNN SWNNNNNNNNNNNNNNNN SNNNNNNNNNNNNNNNN NNNNNNNNNNNNNNNN =NNNNNNNNNNNNNNNN ZNNNNNNNNNNNNNNNN i i i i,13,67.92,49447,179500,0.2755,balanced,#1A191A,#D3D3D3,#717070,#8C8C8C,#8C848C,"[""#1A191A"", ""#D3D3D3"", ""#717070"", ""#8C8C8C"", ""#8C848C""]",success
171649,10/171649.png,./10/171649.png,coffee,coffee|restaurant,"Coffee, tea|Restaurants, cafe, fast food",fashionable|eager|creative|confident|conscious,"Fashionable(trendy,elegant,beautiful,attractive,sexy)|Eager(hungry,thirsty,passionate)|Creative(inventive,productive)|Confident(assured,strong,healthy)|Conscious(aware,thoughtful,prepared)",Morning|Tim Hortons|Always|coffee,640,480,PNG,BEFORE,1,96.0,490,307200,0.0016,image_heavy,#CBC3BB,#3D1F21,#712D2F,#89736E,#835F50,"[""#CBC3BB"", ""#3D1F21"", ""#712D2F"", ""#89736E"", ""#835F50""]",success
176238,10/176238.png,./10/176238.png,media,media|phone_tv_internet_providers,"Media and arts (TV shows, movies, musicals, books, audio books, etc.)|Phone, TV and internet service providers",alert|conscious|active,"Alert(attentive,curious)|Conscious(aware,thoughtful,prepared)|Active(energetic,adventurous,vibrant,enthusiastic,playful)",Cute|cuteness|cute|animals|puppies sell products,540,304,PNG,FROM GODADDY / YOUTUBE ‘,5,76.8,3153,164160,0.0192,image_heavy,#2B2720,#BB9F83,#8A6345,#458BC9,#A09F97,"[""#2B2720"", ""#BB9F83"", ""#8A6345"", ""#458BC9"", ""#A09F97""]",success
172988,10/172988.png,./10/172988.png,clothing,clothing,"Clothing and accessories (jeans, shoes, eye glasses, handbags, watches, jewelry)",fashionable|amazed|feminine,"Fashionable(trendy,elegant,beautiful,attractive,sexy)|Amazed(surprised,astonished,awed,fascinated,intrigued)|Feminine(womanly,girlish)",Tidy/Perfection|Bold|unique/new-classic,589,768,PNG,,0,0.0,0,452352,0.0,image_heavy,#C9C8C1,#CF2B3A,#2F1616,#A0655A,#7E7671,"[""#C9C8C1"", ""#CF2B3A"", ""#2F1616"", ""#A0655A"", ""#7E7671""]",success
173760,10/173760.png,./10/173760.png,animal_right,animal_right,"Animal rights, animal abuse",alert|active,"Alert(attentive,curious)|Active(energetic,adventurous,vibrant,enthusiastic,playful)",Sexy/masculine|Beauty/Coolness|Beauty/Fitness,450,592,PNG,"DANNY PCTA Ter look good ‘Be comfortable in your own skin, and let animals keep theirs.",16,76.69,12062,266400,0.0453,image_heavy,#0D0C0E,#B3988C,#664F45,#769FB9,#5D7E94,"[""#0D0C0E"", ""#B3988C"", ""#664F45"", ""#769FB9"", ""#5D7E94""]",success
174953,10/174953.png,./10/174953.png,financial,financial|animal_right,"Financial services (banks, credit cards, investment firms, etc.)|Animal rights, animal abuse",creative|conscious|active,"Creative(inventive,productive)|Conscious(aware,thoughtful,prepared)|Active(energetic,adventurous,vibrant,enthusiastic,playful)",Shedding|clever/different|no symbol detected|Cleanliness/Innovation|innovation/creativity,1024,768,PNG,So we use the cash we got back buy 2,10,66.2,1421,786432,0.0018,image_heavy,#141112,#DFCEC2,#814237,#827E7C,#A76D50,"[""#141112"", ""#DFCEC2"", ""#814237"", ""#827E7C"", ""#A76D50""]",success
172623,10/172623.png,./10/172623.png,beauty,beauty,"Beauty products and cosmetics (deodorants, toothpaste, makeup, hair products, laser hair removal, etc.)",fashionable|feminine,"Fashionable(trendy,elegant,beautiful,attractive,sexy)|Feminine(womanly,girlish)",Wanting/Longing|beauty|Beauty/Fame,600,780,PNG,SALON PRO. » NAIL COLOUR WITH BF or FROM THE CATWALK. UP TO 10 DAYS WITH GEL SHINE FI PRECISION BRUSH F NAILED DOWN AT RIMMEL. GET THE LOOK,29,80.0,32409,468000,0.0693,image_heavy,#171726,#E3CCC7,#A84751,#887D80,#9E655B,"[""#171726"", ""#E3CCC7"", ""#A84751"", ""#887D80"", ""#9E655B""]",success
174520,10/174520.png,./10/174520.png,clothing,clothing|restaurant,"Clothing and accessories (jeans, shoes, eye glasses, handbags, watches, jewelry)|Restaurants, cafe, fast food",creative|amused|eager,"Creative(inventive,productive)|Amused(humored,laughing)|Eager(hungry,thirsty,passionate)",Butt|breasts/covering/secretative|Sex/Hunger|sharing|Sexy/Enticing,400,558,PNG,,0,0.0,0,223200,0.0,image_heavy,#F0CCB3,#B82C0E,#D07628,#4B1B0C,#D77363,"[""#F0CCB3"", ""#B82C0E"", ""#D07628"", ""#4B1B0C"", ""#D77363""]",success
172608,10/172608.png,./10/172608.png,alcohol,alcohol,Alcohol,creative|cheerful|eager,"Creative(inventive,productive)|Cheerful(delighted,happy,joyful,carefree,optimistic)|Eager(hungry,thirsty,passionate)",Crazy/Funny|goofiness|Quirky/Strange|suprised,591,634,PNG,"199 drinking German Jagermeister because nobody ever kissed me like that woman on the opposite page = eo e Jagermeister. 56 herbs,70 proof,and 100° unexpected.",25,87.44,39182,374694,0.1046,image_heavy,#1E201F,#CF846D,#73403D,#79A099,#617BA0,"[""#1E201F"", ""#CF846D"", ""#73403D"", ""#79A099"", ""#617BA0""]",success
174224,10/174224.png,./10/174224.png,healthcare,healthcare,"Healthcare and medications (hospitals, health insurance, allergy, cold remedy, home tests, vitamins)",confident|inspired|calm|active,"Confident(assured,strong,healthy)|Inspired(motivated,ambitious,empowered,hopeful,determined)|Calm(soothed,peaceful,comforted,fullfilled,cozy)|Active(energetic,adventurous,vibrant,enthusiastic,playful)",Exercise/Running|exercise|Fitness/Health|exercise/moving|fitness/exercise,672,700,PNG,"IMPORTANT ADVICE FROM THE OFFICE OF THE SURGEON GENERAL Here’s a tool to improve your health. The nation’s top public health physician wants you to know: Exercise greatly reduces serious risks to your health. Simply increasing your physical activity a litde can help you and your family prevent mary and improve your health, fitness and well-being. So join Acting Surgeon General Steven K. M.D, MPH today and become more active and For more information, and ways to get started, visit the Exercise is Medicine™ Web site at ExeRcis",88,89.43,33497,470400,0.0712,image_heavy,#CFC9C9,#842C39,#201F1D,#62514E,#707171,"[""#CFC9C9"", ""#842C39"", ""#201F1D"", ""#62514E"", ""#707171""]",success
171865,10/171865.png,./10/171865.png,chocolate,chocolate,"Chocolate, cookies, candy, ice cream",manly|creative|cheerful|alert,"Manly|Creative(inventive,productive)|Cheerful(delighted,happy,joyful,carefree,optimistic)|Alert(attentive,curious)",halloween/abundance|halloween,1024,736,PNG,"DONT OVERLOOK the tremendous profit potential of Hershey's/Reese’s at Halloween. LOOK THESE OVER. A complete line of Halloween-packaged confectionery with removable bands, tabs or sleeves. 2 cunt Mik. THEY MOVE OUT FIST because... «They are QUALITY products, {They have a REPUTATION consumers tst + year round DEMAND is created by TV and Radio DISPLAY EARLY! consumers buy, ake nome and ext then come Bac or aay. ‘CALL YOUR HERSHEY REPRESENTATIVE NOW. lew for ""72: Ray and Mr. Pius a tse oa el, and Peanuts",84,75.32,51145,753664,0.0679,image_heavy,#959495,#F1EBE2,#190F0F,#BE281B,#C88A30,"[""#959495"", ""#F1EBE2"", ""#190F0F"", ""#BE281B"", ""#C88A30""]",success
170953,10/170953.png,./10/170953.png,soda,soda,"Soda, juice, milk, energy drinks, water",alarmed|cheerful|amazed|eager,"Alarmed(concerned,worried,anxious,overwhelmed)|Cheerful(delighted,happy,joyful,carefree,optimistic)|Amazed(surprised,astonished,awed,fascinated,intrigued)|Eager(hungry,thirsty,passionate)",DELICIOUS|Milk |strength,886,1200,PNG,"Pour on the power to help support your heart. Silk is made from one of Nature's Perfect Proteins to fortify your body, and delivers a smooth chocolate taste ‘that keeps you deliciously satisfied. Strength in Every Pour™ SilkSoymilk.com",38,93.18,29005,1063200,0.0273,image_heavy,#286584,#C5BFB7,#4A3429,#6EC8DC,#52A4C7,"[""#286584"", ""#C5BFB7"", ""#4A3429"", ""#6EC8DC"", ""#52A4C7""]",success
171339,10/171339.png,./10/171339.png,coffee,coffee,"Coffee, tea",creative|amused|alert|eager,"Creative(inventive,productive)|Amused(humored,laughing)|Alert(attentive,curious)|Eager(hungry,thirsty,passionate)",whimsey|no symbol detected|NATURE|mood lifter|romance peace,1200,1697,PNG,,0,0.0,0,2036400,0.0,image_heavy,#40414C,#CBCAC1,#888891,#9896AE,#A3ACAA,"[""#40414C"", ""#CBCAC1"", ""#888891"", ""#9896AE"", ""#A3ACAA""]",success
170061,10/170061.png,./10/170061.png,topic_fitness,topic_fitness|baby|clothing,"topic_fitness|Baby products (baby food, sippy cups, diapers, etc.)|Clothing and accessories (jeans, shoes, eye glasses, handbags, watches, jewelry)",creative|fashionable|feminine,"Creative(inventive,productive)|Fashionable(trendy,elegant,beautiful,attractive,sexy)|Feminine(womanly,girlish)",Beauty|beach body|summer|sex,620,387,PNG,,0,0.0,0,239940,0.0,image_heavy,#505040,#F3EA0B,#A3A4A4,#8D8A40,#7D6B2C,"[""#505040"", ""#F3EA0B"", ""#A3A4A4"", ""#8D8A40"", ""#7D6B2C""]",success
