ad_id,ocr_text,sentiment_polarity,sentiment_subjectivity,top_words,top_keywords
175182,JE ff Diesel Absurdly low consumption. The Polo BlueMotion.,0.0,0.3,je|ff|diesel,low
171485,THERE IS MORE TOMATO IN FELIX TOMATO KETCHUP THAN THERE IS TOMATO IN TOMATO.,0.5,0.5,tomato|felix|ketchup,ketchup
173011,"JAL PRICE DEPENDS ON DEALER & SUBJECT T PONSIBLY e e 9 e e Life expectancy didn't just go up by itself over the last 50 years. Since 1948, we at Land Rover have helped keep the 4x4 market alive. with ...",0.0917,0.4788,defender|price|dealer,dealer|price|market
172417,"“Inspited by octuel events and people,”",0.0,0.0,inspited|octuel|events,people
173236,"9 out of 10 Streon, Stars are Lux Girls! 1 Lon Yo ae says lovely Rita Hoyworth Lax Gils se",0.5,0.75,10|streon|stars,girls|says|se
177131,SUB ae SS a FLY ON IN FOR SUBTEMBER 11TH! ENS ZAG EZ,1.0,0.9,sub|ae|ss,ss|ae
173257,BEACH-BODY READY World's best sport bras. SHOP >,0.6,0.4,ready|world|best,ready|body|shop
171053,“Reaching greater heights”,0.5,0.5,reaching|greater|heights,
171319,"HEALTHCARE Hospital A special touch for a special you. Launching the Max Centre for Women's Health at Max Hospital, Gurgaon. Our way of saying you're special. Dedicated floor with Exclusive Delivery |...",0.181,0.4095,hospital|max|special,women|special|91
174813,"4) WO, We, = SB ber = mall = & My = = — | —]",0.0,0.0,wo|sb|ber,wo
173808,WHOLESOME. HAVE SOME.,0.0,0.0,wholesome,
173649,Texting makes amaze of driving #textdontdrive,0.0,0.0,texting|makes|amaze,driving|makes
173813,Advertisement *** ‘Save on Heating & Air Conditioning HOUR ‘eet ase Call today 605-341-HOUR (4687) Home Savings All Year Long! Fall DB OFF Advertisement ***,-0.0625,0.4,advertisement|save|heating,air|savings|long
172777,4 NOW MORE TENDER TANTALIZATION PER BOTTLE.,0.5,0.5,tender|tantalization|per,
173838,"ONE-CLASS TOURIST TRAVEL to South Africa, Australia and New Zealand The ss, SOUTHERN CROSS offers Luxury Travel at Tourist Rates. Cobins are oir-condtioned os well as the two restaurants, the hoirdres...",0.0929,0.232,tourist|travel|southern,travel|rates|west
171615,Ta i> PEPSI | GLOBAL OF THE ICC CRICKET WORLD CUP 2011,0.0,0.0,ta|pepsi|global,global|cup|world
173437,LIFE IS A BEAUTIFUL SPORT _LACOSTE,0.85,1.0,life|beautiful|sport,beautiful|life
171231,"StarHub Mobile | i I I with any 2-year \ withaminimum = | selected handsets | I Home Broadband sign-up subscription to 3 Basic Tiers and 1-year contract °5-8 June ¢ Singapore Expo, Hall 5 © 12pm to 9p...",0.2889,0.2583,home|worth|ghz,home|month|worth
170719,VIVID SHINE NEW PURE COLOR ESTEE LAUDER,0.1585,0.5682,vivid|shine|new,color|pure|new
171914,\ TIMES cuisine BRINGS OUT THE CHINESE IN ANYONE,0.0,0.0,times|cuisine|brings,times
170539,"Apiiezi, ld cane pas ca ne trouve pas de kiére du tout. —",0.0,0.0,pas|apiiezi|ld,ca|ne
170077,the most natural shampoo.,0.3,0.45,natural|shampoo,natural
174394,ORES Milk’s favorite breakfast.,0.5,1.0,ores|milk|favorite,breakfast|favorite|milk
173310,Great family planning. FREE condiments with every meal. Make every day a day. delicious!”,0.7333,0.85,every|day|great,day|meal|delicious
171898,( Port Vivitar Solo HD On-Ear Active Portable A Li 3) Headphones ing & — hi * Each “Aner Promo Code Promo Code Name Brand | Trusted Name Brand Dit SLR Digital Camera | << WB350 Wi-Fi Smart Camera MAGE...,0.2481,0.3643,promo|code|sale,code|sale|camera
174339,"ull THE RECESS VHS W/ THE DWARVES, TOYS THAT KILL, PVP, CIVIC MINDED 5, BERZERK: BEATNIK TERMITES AND MUCH MORI i TOYS THAT KILLA THE CITIZEN ABORTION LP/CD qo LWAS JUNKIE Ww THE LAST DAYS OF GG ALLIN...",0.1,0.1333,recess|toys|civic,90|ca|days
171951,TAKE IT LIGHTLY.,0.4,0.7,take|lightly,
177397,All the potassium of a banana truly a superfood. Odwalla superfood juice. FS,0.0,0.0,superfood|potassium|banana,
172799,NEW KISSES® MELTAWAY MILK CHOCOLATES. ft center melts away. Your smile will | Delightfully Delicious One-of-a-Kind Ki:,0.3341,0.4136,new|meltaway|milk,away|center|delicious
177940,© Jonathan Weiner Jona Weinhofen 1 KILLED THE PROM QUEEN PETA,-0.2,0.0,jonathan|weiner|jona,queen
170760,EAT WELL. LIVE FRESH.,0.2182,0.5,eat|well|live,fresh|eat|live
171084,ee ont might rey,0.0,0.0,ee|ont|might,ee
172394,Don't let this ‘Lite Boy’ create a tragedy in your family. QUIT SMOKING,0.0,0.0,let|lite|boy,smoking|let|family
171003,"thin, tis the cheddar",-0.4,0.85,thin|tis|cheddar,
176432,EVOLUTION OF FLAVOR,0.0,0.0,evolution|flavor,flavor
173891,"We fo) verizon ‘) 3 al = 10:08 AM No} UO Chi Fri, Apr 1 icago Sunny 6 or, Voice Mail Market Internet People Messages WET Phone fa) = e Q BUY @NE DROID INCREDIBLE GET THE SECOND @NE FREE! Requires 2-ye...",0.4333,0.5833,htc|wireless|verizon,wireless|ne|camera
170035,"DAILY DEAL 4 GET READY FOR STARTING TOMORROW (IN SELECT FRIDAY DOORBUSTER | == — SAX JERSEY GARDENS, NU",0.0667,0.2,daily|deal|get,select|daily|friday
171835,"www.avon-tyres.co.uk ON TRACK. ON ROAD, ON AVONS. vole costes against",0.0,0.0,track|road|avons,uk|road|www
173852,RUNS O CA & WWW.STUDENTSRUNONDUNKIN.COM,0.0,0.0,runs|ca,ca|www|com
172424,A new grand dessert,0.3182,0.7273,new|grand|dessert,new
171401,AMERICA RUNS ON dunkinathome.com,0.0,0.0,america|runs,america|com
173507,"Wy Mandarin Oriental, Perfect for a celebration.",1.0,1.0,wy|mandarin|oriental,perfect
172601,NEW MAGNUM. GHANA & ECUADOR For pleasure seekers ok,0.3182,0.4773,new|magnum|ghana,pleasure|new
175306,When you leave the light on you’re not the only one who pays,0.2,0.85,leave|light|one,leave|light
174625,teeth into some twarming GOODNESS.,0.0,0.0,teeth|twarming|goodness,
171471,@ Rs BUY ME A COFFEE STARBUCKS. REAL COFFEE.,0.2,0.3,coffee|rs|buy,coffee|rs|real
177602,A 4 LOSE YOURSELF IN THE TRIANGLE WHERE SWISS CHOCOLATE WITH HONEY AND ALMOND NOUGAT WILL BE FOUND.,0.0,0.0,lose|triangle|swiss,chocolate
173533,#CHICKENSAD? Tuere’s ASO GOOD SOLUTION FOR THAT!,0.875,0.6,chickensad|tuere|aso,good
171047,* Looks Good O N,0.7,0.6,looks|good,good
173611,ABU DUBAI ®,0.0,0.0,abu|dubai,
173292,ACARTHAT PULLS ITS WEIGHT. THE COROLLA TERCEL. — J,0.0,0.0,acarthat|pulls|weight,
172110,"CURTIS 6 VARIETIES in individual packages 5¢ and 2¢ Candy Bars 1¢ Chum Bubble Gum 7, makers of Caramel Nougat. Dip candy bars, Saf-T-Pops. Fruit Drops azd Mints 2 FAMILY CIRCLE",0.0,0.4,candy|bars|curtis,candy|bubble|caramel
172098,ENJOY A FREE OF YOUR FAVORITE ORIGINAL FLAVOR CHOCOLATE * VANILLA * COFFEE,0.4188,0.7625,enjoy|free|favorite,vanilla|original|flavor
170049,"ALIYAH HAS A BRAIN TUMOR THAT PREVENTS HER FROM CRAWLING, WALKING, STANDING OR TALKING.ON HER OWN. BUT THANKS TO BECKSTRAND CANCER FOUNDATION, ALIYAH HAS HER BEST CHANCE FOR UNINTERRUPTED TREATMENT AN...",0.45,0.375,cancer|aliyah|beckstrand,cancer|foundation|day
176050,"Metamorphosis, an Hermés story = ‘ dy \ HERMES a PARIS",0.0,0.0,metamorphosis|hermés|story,story
176960,"Your sip, their survival. There is more than 800 million people, worldwide, thirsty for clean water. The Ethos Water Fund is working to end this water crisis and help those in need. Every time you buy...",0.2889,0.4,water|ethos|fund,water|working|million
171497,"19 | THE DARK KNIGHT RISES IN THEATERS TOMORROW {62012 Foods, OREO and the OREO Woler Design are fr Krat Foods ©2012 Warner Broa. Ent. Inc.All Righs Reserved. BATMAN and all charactors ond elements re...",-0.15,0.4,foods|oreo|19,oreo|ond|dark
170620,Nesquik Le lapin qui rend tout Chocomiamiam.,0.0,0.0,nesquik|le|lapin,le
170361,‘Don't Worry Daniel Craig was scared too. = MARTIN = — ZAIN,0.0,0.0,worry|daniel|craig,don
177621,"fine ie OM OOD AS Oh say, can you recycle Join students all across the US and Canada competing in RecycleMania, the eight-week recycling competition. For more information please visit: www.recyclemani...",0.4583,0.5,fine|ie|om,oh|om|join
174901,This is Citigroup. Financial advice for a national government. Financial advice for a single investor.,-0.0238,0.0714,financial|advice|citigroup,single|national
173846,THAT DAINTY Mint CoveRED the Bettorkind of Stores CANDY COATED Scents the Ounce CHEWING GUM 252 Packets” REALLY DELIGHTFUL If your store can't supply you send us 10c for sample packet. i FRANK H. FLEE...,0.95,1.0,dainty|mint|covered,mint|gum|stores
175733,"Thousands of young people risk becoming part of a lost generation, Prince's Trust | Help them into jobs and training Young | Please donate on 0845 177 0099",0.2167,0.55,young|thousands|people,young|people|help
175762,A kick in the head | ~ & 2 5,0.0,0.0,kick|head,
170965,It’s more beautiful without a herpes outbreak. Find FREE CONDOMS at GetCheckedOmaha.com,0.5833,0.7667,beautiful|without|herpes,beautiful|free|com
171551,‘Toe environment. can alg rely on ur energy.,0.0,0.0,toe|environment|alg,energy
172619,Your heart will pound. Your mind will ‘Your mouse will click. Solve The Quandary Of The Missing JAMESON1780.COM,-0.2,0.05,heart|pound|mind,mind|heart|com
172765,NINA 7 LE NOUVEAU PARFUM MALICIEUX,0.0,0.0,nina|le|nouveau,le
174952,"WHO My ToBLERONE, IRRESISTIBLE SWISS MILK FILLED CHOCOLATE",0.4,0.9,toblerone|irresistible|swiss,milk|chocolate
174276,Experience the Citi” / AAdvantage” Executive World Elite™ The only credit card with an Admirals Club® membership ADMIRALS Club $450 annual fee”,0.0,1.0,admirals|experience|citi,annual|fee|experience
171936,PROTECT PROTECT YOUR SKIN YOUR BEAUTY PROUD TO SUPPORT * Melanoma Research Alliance LOREAL BROAD SPECTRUM PROTECTION Free Non + Non-Greasy 4 ant (80 Water NEW QUICK SUNSCREEN SPRAY THE EVER ALCOHOL-FR...,0.248,0.4741,protect|skin|protection,skin|free|daily
171784,METRO B be ¥s Set FIRE to your hair Poke a stick at a GRIZZLY BEAR at MEDICINE that’s out of date Drive around the BOOMGATES “20s you're late E Sare TRAINS ‘dumbwaystodie.com,-0.3,0.6,metro|set|fire,hair|set|drive
176657,FASHION FOR WALLS Ambiance,0.0,0.0,fashion|walls|ambiance,
172389,"“Real bread should have character, It should be firm and satisfying, with a creamy color. This is our standard for Pepperidge Farm, White",0.1,0.34,real|bread|character,pepperidge|farm|color
172288,SPOONFUL OF PLEASURE MAGNUM FOR PLEASURE SEEKERS,0.0,0.0,pleasure|spoonful|magnum,pleasure
172554,Impaired Boating Ifyou an impaired,0.0,0.0,impaired|boating|ifyou,
170688,"TOGLIAMOLE LE MANI DI DOSSO Mani che stringono, troppo forte. Mani che sfiorano e non solo. Mani pesanti. Mani armate. Mani che spingono in strada, ‘mani che costringono in casa. Mani “che grandi mani...",0.0,0.0,mani|che|le,mani|che|le
171367,"ate Genuine Cone with the Curl on Top""",0.45,0.5,ate|genuine|cone,
173032,590% OFF FOR THE WHOLE FAMILY WOMEN / MEN / GIRLS / BOYS WATER SHOES / BEACH TOWELS,0.2,0.4,590|whole|family,girls|men|women
171585,"AUTHENTIC WESTERN , JEANS ce",0.25,0.375,authentic|western|jeans,
170157,“\ SMOKING CAUSES | ‘BLINDNESS | Picture your future. MAKE SMOKING mow 8:,0.0,0.125,smoking|causes|blindness,smoking|future|make
170164,NEW PR. (POSITION RECORD). ‘YOGA LOVE RUN PEACE.,0.3182,0.5273,new|pr|position,run|love|new
171450,MOUNTAIN DEW ‘Ad from 1963.,0.0,0.0,mountain|dew|ad,ad
172412,"Ifyou like a little bit of cookie between your chocolate chips,",-0.1875,0.5,ifyou|like|little,bit|cookie|little
170615,Why won't Pepperidge Farm like everybody else? Its worth the fuss and bother: proper cookie.,0.15,0.1,wo|pepperidge|farm,pepperidge|cookie|farm
176369,Your thirst. Our charity. presents ‘Every Drop Counts’ initiative. EVERY DROP COUNTS we waste can quench the thirst of entire communities in parched Africa. iste ese le alain Pure Natural Bottled Wate...,0.0286,0.3812,thirst|every|drop,le|pure|natural
170721,"USUALLY WHEN YOU ROLL SOMETHING GOOD, ILLEGAL. PASS IT ON.",-0.0167,0.45,usually|roll|something,good
175862,"DOMESTIC > VIDLENCE. 2 IF YOU DON'T DENOUNCE IT, NOBODY WILL KNOW. (Sra",0.0,0.1,domestic|vidlence|denounce,domestic|know|don
175360,The “guess what happened when acked the car out dear” ding.,0.0,0.0,guess|happened|acked,car
173315,= LACOSTE UNCONVENTIONAL CHIC,0.0,0.0,lacoste|unconventional|chic,lacoste
173535,Your Mom is i Crosswalk. Cc Distracted driving llisi sfmta.com/benicelooktwice 2 ns. BE NICE € ee,0.6,1.0,mom|crosswalk|cc,driving|ee|com
177412,You can help save th £50 a month by wasti and advice at levefood,0.0,0.0,help|save|th,month|th|save
170508,Plastic bag Foller deze,0.0,0.0,plastic|bag|foller,
170249,"like a butterfly, Sting like a Muhammad Ali =",0.0,0.0,like|butterfly|sting,like
172426,“Nothing tastes as good as RITZ—but,0.7,0.6,nothing|tastes|good,good
172571,"Not everyone can be as crisp and clean as me. But then again, not everyone is cut out for this job. -Lettuce =» = ®X\ BURGER Our food says it all. www.in-n-out.com",0.3083,0.5583,everyone|crisp|clean,says|cut|burger
175933,THE FLAVOR ACCELERATOR.,0.0,0.0,flavor|accelerator,flavor
176687,Unzip the 1 abusing women,0.0,0.0,unzip|abusing|women,women
173017,"Campbell’s Tomato Soup Can, 1962 ‘Andy Warhol total $ 75,28 CREATIVITY. IT'S WORTH A LOT MORE THAN IT COSTS. ENROLL TODAY’",0.2667,0.45,campbell|tomato|soup,total|lot|worth
173970,gs” or |,0.0,0.0,gs,
174389,We know what it’s like,0.0,0.0,know|like,know|like
177956,Who needs fur to feel beautiful? I'd rather go naked than wear fur Olivia Munn for,0.425,0.7,fur|needs|feel,needs|wear|feel
172169,switch could help rt disease e while unloading. Visit tfl.gov.uk MAYOR OF LONDON Transport for London &,0.0,0.0,london|switch|could,uk|visit|help
171348,THE BODY SHOP NOW YOUR MIND LOVE YOUR BODY,0.5,0.6,body|shop|mind,body|mind|shop
171265,"EMA = K * | in ge, \) Vix TORN hin MUSIC iN ole W. ») *OFF ANE & eat FAIS ? &Paul The lay ia of Target rand, ns 622862",0.0,0.0,ema|ge|vix,eat
174793,"HUMANITY ANB NATURE ARE @NE, Follow ourtips and preserve lite,",0.0,0.0,humanity|anb|nature,nature|ne
177920,THIS IS NOT WHAT ANIMAL TESTING LOOKS LIKE,0.0,0.0,animal|testing|looks,like
171894,"3 \ ACTUAL SIZE Because of their | | | | and exquisite | | | | | | | | | texture, | : cookres may seem | \ larger than they actually are. / yourself to what just might be the indulgence.",0.25,0.425,actual|size|exquisite,size|just
177876,"FRIGHTENING MORE FRIGHTENING EXPLOITING THE ECOSYSTEM ALSO THREATENS HUMAN LIVES, FOR A LIVING PLANET: WWEORG",-0.125,0.65,frightening|exploiting|ecosystem,
173573,| | Ly Ad created by the Lancaster High School Journalism Program and Lancaster High School Foothall,0.16,0.54,lancaster|high|school,school|high|ad
173522,| { Dior DIORSHOW ICONIC OVERCURL,0.5,0.5,dior|diorshow|iconic,
171197,FINEST The (846 Asseamless blend of 40 aged whiskies.,-0.1,0.4,finest|846|asseamless,blend|finest|40
173962,"Coffee witha conscience... Maria Araceli Reyes, 42, works as a Farm Manager for the Caficultores de Morazan Cooperative, known as CAFEMOR. “It was especially bad five years ago as the coffee price at ...",0.1322,0.4274,coffee|nescafe|partners,coffee|blend|price
171028,"oN OUR STUDIES INDICATE, SAYING YES TO FUN STUFF IS MORE FUN AND STUFF. SiowNG",0.3667,0.3,fun|stuff|studies,fun
177975,HE WILL LET yQu 60 IF you LET HIM 60,0.0,0.0,let|60|yqu,60|let
173755,"ARE YOU POURING, ON THE POUNDS? DON’T DRINK YOURSELF FAT. Cut back on soda and other sugary beverages. Go with water, seltzer or low-fat milk instead,",-0.0625,0.1875,pouring|pounds|drink,fat|cut|low
176832,Story in every slice. SLICE OF CELEBRATION,0.0,0.0,slice|story|every,story
173810,SESSIONS START 10 A.M. SEPT. 7¢h N THE FU some Healthy Fum a Rentals. Parties Restaurant 23770 8.,0.5,0.5,sessions|start|10,healthy|start|10
171812,[t’s not a Trick... Say if with pringle>,0.0,0.0,trick|say|pringle,say
173232,"A PARTIR OF ler loyer 1500€ SANS CONDITION ENTRETIEN INCLUS** _The new Yaris France currently starts at 139€ permonth maintenanceincluded ===""",0.0682,0.4273,partir|ler|loyer,new
172006,"« “DRESSED. MAN, WILL BE: WEARING) THS SUMMER AWANT AD.",0.0,0.0,dressed|man|wearing,man|ad
174271,CHY THAT HANGE YOU WERE SAVING UP | ‘CLICK HERE FOR COUPON.,0.0,0.0,chy|hange|saving,coupon
170139,LEFT TWIX IS BETTERER,0.0,0.0,left|twix|betterer,
171640,Wor K & PERFECTLY ate PC VENDOR|,1.0,1.0,wor|perfectly|ate,pc
174612,FERIORITY CO MPLEX IT SHOULDN’T WORK BUT IT DOES,0.0,0.0,feriority|co|mplex,does|work
173101,EOS Canon DIGITAL Delighting You Always One touch to bring out the brilliance of EOS 650D. Handheld Night Scene for sharper shake-fee Creative Art for more Imaginative THE WORLD'S FIRST DSLR INTUITIVE...,0.3937,0.4533,touch|eos|screen,touch|bring|second
172521,"you asked, we listened - try the new features of Mobile @ Banking Wells Fargo Online (1 day Now find information faster on your mobile device at wticom. ‘This is a message you by Wels Fargo as prof yo...",0.2828,0.5076,banking|mobile|new,banking|mobile|new
172479,"10,000 miles closer to your dream destination. Get your Citibank PremierMiles Credit Card now and travel sooner, with our complimentary welcome miles!",0.65,0.7,miles|closer|dream,miles|travel|credit
170659,Ton Six- Cylinder Truck ONLY with 4-Speed Transmission $645: wiz new Chevrolet Six-Cylinder Utility Truck has proved its superiority in every line of business—but nowhere has its perform- ance been pr...,0.1874,0.5464,truck|chevrolet|new,motor|farm|power
171628,| V | jeune,0.0,0.0,jeune,
176949,GLOBAL WARMING LEAVING MANY HOMELESS,0.25,0.25,global|warming|leaving,global
171446,worst flip overs. Stands tough ev,-0.6944,0.9167,worst|flip|overs,
170498,Fila Women's Athletic Fila Women's Memory Fila Women's Casual Athletic Fila Women’s Athletic FilaWomen's Casual Athletic FilaWomen's Athletic Running Shoe 2AAdvanced- Endeavor Purple/Neon Green Shoe R...,0.0846,0.541,women|fila|athletic,99|women|points
173329,RALPH LAUREN ROMANCE,0.0,0.0,ralph|lauren|romance,
171429,The 10.20 arrival from Switzerland ; | EURO,0.0,0.0,arrival|switzerland|euro,20|10
175217,"With you when you want to keep moving forward For generations, Wells Fargo and Wachovia have been there, working with you to help you your financial goals. And with the joining of our companies, we ca...",0.3333,0.3333,want|keep|moving,working|offer|want
170523,EVERY COFFEE SHOULD BE A ig,0.0,0.0,every|coffee|ig,coffee
175562,"‘Amnesty International Hangman Cookie Brief international Human Rights Day, Amnesty International Hong Kong and ther groups organized 8 to remind people ot porsstng human rights problems the word, whe...",0.0,0.0762,international|amnesty|human,international|rights|cookie
